Unnamed: 0,TweetID,Tweet,Score,Cleaned_tweet,Normalized_score,My_score,Logits
6296,331913433207410688,<USER> i only have 2 suck it,1.5714285714285714,i only have 2 suck it,0.1428571428571428,0.8474645946680859,4.603287696838379
6297,435478734280208384,"Mount Vernon is offering free admissions in honor of George Washington 's birthday; which is not , in fact , today . #presidentsday",3.7142857142857135,"Mount Vernon is offering free admissions in honor of George Washington s birthday which is not , in fact , today . presidentsday",0.6785714285714284,0.9513807048977154,5.861936569213867
6300,26050243553,I officially made it through september . ,2.571428571428572,I officially made it through september .,0.392857142857143,0.24507485852846933,-2.6929550170898438
6302,725293985196064769,Tell us who the most #SmallButPowerful person in your family is . #TideThat #ad <URL>,2.8571428571428568,Tell us who the most SmallButPowerful person in your family is . TideThat ad,0.4642857142857142,0.9618581863968049,5.988841533660889
6303,936662430633156608,Love Freebie Friday because free stuff is always good ! #GoGosqueeZsquad #sponsored <URL>,2.2857142857142856,Love Freebie Friday because free stuff is always good ! GoGosqueeZsquad sponsored,0.3214285714285714,0.9761675965561577,6.162159442901611
6304,830765643465101313,Quality over quantity  👌 ,1.5714285714285714,Quality over quantity,0.1428571428571428,0.6949897183372009,2.7564871311187744
6305,743990575334989824,Proud of you #Peru,2.2857142857142856,Proud of you Peru,0.3214285714285714,0.5700746114914083,1.243494987487793
6306,727643597869355008,<USER> <USER> FYI on PD <URL>,1.7142857142857142,FYI on PD,0.1785714285714285,0.9728277342268609,6.121706485748291
6307,844341400418373632,<USER> A2 Having a hard copy is important depending on subject . I teach annotation & wish students could write in text #hsgedchat,3.0,A2 Having a hard copy is important depending on subject . I teach annotation  wish students could write in text hsgedchat,0.5,0.9352058991899035,5.666024684906006
6308,308343305828196353,<USER> <USER> <USER> although I do have exactly 1723 words since the ia has to be between 1500-2000,2.571428571428572,although I do have exactly 1723 words since the ia has to be between 15002000,0.392857142857143,0.8620502926513226,4.779952049255371
6309,358428439465824258,<USER> thank you sir ! ,1.5714285714285714,thank you sir !,0.1428571428571428,0.416348812314705,-0.6184569597244263
6310,428737347862413312,No off days this week is stressing me out . Someone bring me treats and make me feel better  😩  #stressedtodeath,2.4285714285714284,No off days this week is stressing me out . Someone bring me treats and make me feel better    stressedtodeath,0.3571428571428571,0.8441301651857107,4.562900543212891
6311,840773863927623680,<USER> I ca n't wait to see ! ,1.4285714285714286,I ca nt wait to see !,0.1071428571428571,0.9363144755411066,5.679451942443848
6312,765646466492862464,"<USER> <USER> thats fair , but if you drink black coffee AND soda you can get them separate",2.2857142857142856,"thats fair , but if you drink black coffee AND soda you can get them separate",0.3214285714285714,0.6983321789845907,2.796971559524536
6313,758348206996676608,"Im in New Yuck City right now and I dig the vibe , man",2.8571428571428568,"Im in New Yuck City right now and I dig the vibe , man",0.4642857142857142,0.98508478804043,6.270165920257568
6314,332291257936257024,I'm just ready for it to be Friday . #relayforlife #uptill7 #withthebestfriend  👌😊  <USER>,2.7142857142857144,Im just ready for it to be Friday . relayforlife uptill7 withthebestfriend,0.4285714285714286,0.9720175707717875,6.111893653869629
6316,66671419567771648,<USER> do other nba teams need the PA announcer to start the chants ? #laughtrackforsports,2.8571428571428568,do other nba teams need the PA announcer to start the chants ? laughtrackforsports,0.4642857142857142,0.9752531460612628,6.151083469390869
6318,602841685144576000,Jesus please help these people that do crazy stuff . <URL>,1.7142857142857142,Jesus please help these people that do crazy stuff .,0.1785714285714285,0.6418347243717946,2.1126651763916016
6319,604291667127062528,<USER>  😂😂  that 's mad true .  👏👏 ,1.2857142857142858,that s mad true .,0.0714285714285714,0.880288753451777,5.000859260559082
6321,228297128458477568,"'U ai n't gotta like it , but ya baby momma love' it . ' <USER>",2.571428571428572,"U ai nt gotta like it , but ya baby momma love it .",0.392857142857143,0.9605390675431608,5.972864151000977
6322,722296340315828224,Looking down at that list of items I made on this twitter . I 've gotten most of them #goalsaccomplished,2.4285714285714284,Looking down at that list of items I made on this twitter . I ve gotten most of them goalsaccomplished,0.3571428571428571,0.9183425785559154,5.46177339553833
6324,391944010463723521,Curly brown hair is in fashion for today 's #boothtweet <URL>,2.2857142857142856,Curly brown hair is in fashion for today s boothtweet,0.3214285714285714,0.9824179294656634,6.2378644943237305
6330,336222385005006848,Another Basement Dweller episode is up . Check it out here : <URL>,3.2857142857142856,Another Basement Dweller episode is up . Check it out here,0.5714285714285714,0.8894063303768542,5.111292839050293
6331,329303183438520320,<USER> maybe but I am looking towards playing Forge but I have heard about binding of Isaac but no idea what 's it 's about,2.7142857142857144,maybe but I am looking towards playing Forge but I have heard about binding of Isaac but no idea what s it s about,0.4285714285714286,0.9228565657155786,5.5164475440979
6341,426142045980213248,<USER> Do we have ourselves a Paul Clayton ? ,2.4,Do we have ourselves a Paul Clayton ?,0.35,0.455884111784841,-0.13959896564483643
6342,292266495864627200,I'm earning rewards in NFL '12 . <URL> #mPOINTS,2.6,Im earning rewards in NFL 12 .  mPOINTS,0.4,0.9671184813759843,6.052555084228516
6343,292266495864627200,I'm earning rewards in NFL '12 . <URL> #mPOINTS,2.6,Im earning rewards in NFL 12 .  mPOINTS,0.4,0.9671184813759843,6.052555084228516
6344,309085468090302464,<USER> <USER> : The best sign in the zodiac to party with : #Sagittarius',3.0,The best sign in the zodiac to party with  Sagittarius,0.5,0.8485711238595794,4.616690158843994
6345,216735987710181376,"<USER> indeed , this is why , learn to love yourself cause you are stuck with you",2.6,"indeed , this is why , learn to love yourself cause you are stuck with you",0.4,0.8098750417650107,4.14799690246582
6346,735093473100103682,I just wrote a review on The Mountain <URL> via <USER>,3.333333333333333,I just wrote a review on The Mountain  via,0.5833333333333333,0.49249676597976455,0.3038594722747803
6347,686578372907036673,Become an Ambassador for Avocados from Mexico . Click here to sign up <URL>,3.1666666666666665,Become an Ambassador for Avocados from Mexico . Click here to sign up,0.5416666666666666,0.7390205608453857,3.2897958755493164
6348,751444407124045825,"San Francisco  ✈ ️ New York  ✈ ️ Shannon , Ireland",2.5,"San Francisco    New York    Shannon , Ireland",0.375,0.7135577718509005,2.981386423110962
6350,371497497530626049,"<USER> my pretty cloud pic , I have an #AWESOME lightning one that I took with my iPhone <URL>",3.0,"my pretty cloud pic , I have an AWESOME lightning one that I took with my iPhone",0.5,0.9443073744164956,5.776263236999512
6351,749029408627916801,<USER> my life is complete  ❤❤❤❤❤❤  <URL>,1.3333333333333333,my life is complete,0.0833333333333333,0.0035636720013942913,-5.618177890777588
6352,35051721235374080,"I get being disappointed with the title , but I do n't think that means that Clark wo n't become Superman or tha… ( cont ) <URL>~zaTWh",3.333333333333333,"I get being disappointed with the title , but I do nt think that means that Clark wo nt become Superman or tha  cont  zaTWh",0.5833333333333333,0.9716991587000331,6.108036994934082
6353,17022641365843968,<USER> they were in Icarus . ,2.6666666666666665,they were in Icarus .,0.4166666666666666,0.8483365272305508,4.613848686218262
6354,290248593103785986,<USER> is the best he just covered me up with a blanket fresh out of the dryer,2.833333333333333,is the best he just covered me up with a blanket fresh out of the dryer,0.4583333333333332,0.6320753136671886,1.9944576025009155
6356,393215480925679616,blessed by the girls on my floor who are always there when you need someone to talk to . love yous <3 #2ndAlum,2.8571428571428568,blessed by the girls on my floor who are always there when you need someone to talk to . love yous 3 2ndAlum,0.4642857142857142,0.8622822122253465,4.782761096954346
6357,341977716402294784,my crazy camp group . <URL>,1.7142857142857142,my crazy camp group .,0.1785714285714285,0.35521372406420887,-1.3589351177215576
6362,863089023740506112,<USER> <USER> When will participants be notified ? ,1.8571428571428568,When will participants be notified ?,0.2142857142857142,0.26532280342617376,-2.4477086067199707
6365,690584948592492544,I entered <USER> 's #YouMeBimini Sweepstakes for a chance to #WIN A TRIP FOR TWO and you should too ! Click here : <URL>,3.571428571428572,I entered  s YouMeBimini Sweepstakes for a chance to WIN A TRIP FOR TWO and you should too ! Click here,0.642857142857143,0.9575378920404345,5.936513423919678
6366,574416820435841025,Just hanging out with my boyfriend and my best friend .  💁🍺  #partyof3 <URL>,3.1428571428571432,Just hanging out with my boyfriend and my best friend .    partyof3,0.5357142857142858,0.8664777085763433,4.833577632904053
6367,550159567364317184,I love this boy . #somuch #myfavorite  😘😘😘😘😘  <URL>,2.142857142857143,I love this boy . somuch myfavorite,0.2857142857142857,0.780204630935095,3.7886240482330322
6369,539753984085749760,It 's too early to be up .  😴😴 ,2.8571428571428568,It s too early to be up .,0.4642857142857142,0.3929930673723804,-0.9013455510139465
6370,550111203650195456,"It 's official , I'm addicted to coral lipsticks  👄💄 ",2.4285714285714284,"It s official , Im addicted to coral lipsticks",0.3571428571428571,0.629721168580177,1.9659438133239746
6371,191903897483358208,<USER> thank goodness you do n't have a belt-clip cell holder ! ,3.2857142857142856,thank goodness you do nt have a beltclip cell holder !,0.5714285714285714,0.934031144464242,5.651795864105225
6372,97125061462458368,"Seriously , 20/20 just made me cry in the first MINUTE !  God bless all of the sick children ",3.4285714285714284,"Seriously , 2020 just made me cry in the first MINUTE !  God bless all of the sick children",0.6071428571428571,0.7731503154181008,3.703181028366089
6374,473149248851042304,Untold Tales of infidelity in love ( 1 ) - News - Bubblews <URL> #bubblews,3.2,Untold Tales of infidelity in love  1   News  Bubblews  bubblews,0.55,0.9746158888647386,6.143364906311035
6377,375245210667982848,Is definitely a coffee kind of morning after partying late with my F3 family <USER>… <URL>,3.8,Is definitely a coffee kind of morning after partying late with my F3 family,0.7,0.8883456260680909,5.098445415496826
6379,640239864202530816,The only way I can get through #darksouls without wanting to kill myself is by drinking to kill the rage inside me,4.0,The only way I can get through darksouls without wanting to kill myself is by drinking to kill the rage inside me,0.75,0.807821031944077,4.1231184005737305
6382,854088612392177667,"My favorite man  😘  #socute #lovehim @ Fall City , Washington <URL>",3.2,"My favorite man    socute lovehim  Fall City , Washington",0.55,0.9874167391603976,6.298410892486572
6383,490696507197501442,Some sick ass clouds ! ;- ) … <URL>,1.4,Some sick ass clouds !,0.0999999999999999,0.9483533100033239,5.825268268585205
6384,639918782941655040,Are you going to make an album ? #EGGPLANT,2.4,Are you going to make an album ? EGGPLANT,0.35,0.9641160854511234,6.0161895751953125
6386,532329276062703616,<USER> I 'll come too,1.4,I ll come too,0.0999999999999999,0.7723389315408928,3.6933534145355225
6387,539358553274732544,<USER> Charley 's so cute in this pic . Lol she made out with me that day,3.2,Charley s so cute in this pic . Lol she made out with me that day,0.55,0.916589225633101,5.4405364990234375
6388,432335946957082624,I watched it eat you up Pieces falling on the floor We stare at broken clocks The hands do n't turn anymore #BMTH,2.4,I watched it eat you up Pieces falling on the floor We stare at broken clocks The hands do nt turn anymore BMTH,0.35,0.8876644336747221,5.0901947021484375
6389,439947199238000641,Leeches crawl from out of the dirt Rats come out of the holes they call home I fall apart And the snakes start to sing #BMTH,2.8,Leeches crawl from out of the dirt Rats come out of the holes they call home I fall apart And the snakes start to sing BMTH,0.4499999999999999,0.9647092893454352,6.023374557495117
6390,566166739755737088,forever will this be my jam .  😍  <URL>,2.0,forever will this be my jam .,0.25,0.7259796810737762,3.131842613220215
6394,849389161731817476,"Obama did use cameras to spy on <USER> , turns out his hands are even smaller than we know . #rubbergloves #ittybitty",3.1428571428571432,"Obama did use cameras to spy on  , turns out his hands are even smaller than we know . rubbergloves ittybitty",0.5357142857142858,0.9870969098242289,6.29453706741333
6396,144493052633944064,"<USER> True , but at least that 's a historical document which would probably be nearly impossible to rename . ",1.7142857142857142,"True , but at least that s a historical document which would probably be nearly impossible to rename .",0.1785714285714285,0.6500174776260207,2.2117760181427
6397,5914141658,Awesome scroll clock <URL>-woki . net/p/scroll-clock/,1.5714285714285714,Awesome scroll clock woki . netpscrollclock,0.1428571428571428,0.9864231580690356,6.286376476287842
6400,582934618833338368,<USER> <USER> <USER> <USER> fabulous idea thanks ! ,1.7142857142857142,fabulous idea thanks !,0.1785714285714285,0.5584077400431565,1.1021839380264282
6406,227089014396682241,Is Britney dancing with the clowns ? #bblf #bb14,2.8,Is Britney dancing with the clowns ? bblf bb14,0.4499999999999999,0.8685049084787726,4.858131408691406
6407,263234930534907904,I liked a <USER> video <URL> Sandy_ConEd Explosion,2.8,I liked a  video  Sandy_ConEd Explosion,0.4499999999999999,0.9682139873998108,6.065824031829834
6408,639933246613135360,The torta especiale <URL>,2.0,The torta especiale,0.25,0.48685910958709694,0.23557525873184204
6411,309827272880316417,'I Need More Subscribers Now ! ' Email List Building Strategies for Jewelry Designers : <URL> with <USER>,2.6,I Need More Subscribers Now !  Email List Building Strategies for Jewelry Designers   with,0.4,0.8360266409490916,4.464749336242676
6412,736970538095136768,FREE for #directsales reps Creating Your Stellar Facebook Party with <USER> <URL> <URL>,2.6,FREE for directsales reps Creating Your Stellar Facebook Party with,0.4,0.9579394896596192,5.941377639770508
6415,638098445358735360,"Some dude in a jeep thought my license plate was cool . If you 're reading this , jeep dude , I think you 're cool  ✌ ️ 👋 ",2.5,"Some dude in a jeep thought my license plate was cool . If you re reading this , jeep dude , I think you re cool",0.375,0.9252558368952273,5.545507907867432
6416,515548815982886912,"I 've got some inner demons , and they are not working with me today  😔 ",1.6666666666666667,"I ve got some inner demons , and they are not working with me today",0.1666666666666666,0.5394127651509798,0.8721137046813965
6417,265589849036304384,<USER> oh boy always exciting,1.5,oh boy always exciting,0.125,0.5152856838932663,0.5798825621604919
6421,121333168577060864,Read my response to 'What is your favorite holiday ? ' : <URL>,2.0,Read my response to What is your favorite holiday ?,0.25,0.394325409106168,-0.885208010673523
6422,351190934752468994,Getting back from mission trip >>>>>>>> #home #misseveryone,1.8333333333333333,Getting back from mission trip  home misseveryone,0.2083333333333333,0.9876466115747119,6.30119514465332
6423,419967638836506624,Can we get rid of #69 now,2.1666666666666665,Can we get rid of 69 now,0.2916666666666666,0.6131323641895549,1.7650175094604492
6425,421762792920608772,Getting #down with my #self at #work . #bored #dancing #DancingLikeNoOneIsWatching #DontHate <URL>,2.333333333333333,Getting down with my self at work . bored dancing DancingLikeNoOneIsWatching DontHate,0.3333333333333332,0.9940905191821424,6.379244804382324
6433,485831061801545729,This is what cleaning my room always looks like  😂😭💦  <URL>,2.1666666666666665,This is what cleaning my room always looks like,0.2916666666666666,0.3419904896046214,-1.519097089767456
6434,463654418475655168,#68 Pony Jack in Nifebright <URL>,2.571428571428572,68 Pony Jack in Nifebright,0.392857142857143,0.9947174618432068,6.386838436126709
6435,639630793053204480,I posted a new photo to Facebook <URL>,2.4285714285714284,I posted a new photo to Facebook,0.3571428571428571,0.5618739751160651,1.1441675424575806
6437,350048055086682112,"Do n't waste your time on me , you 're already the voice inside my head . ",2.0,"Do nt waste your time on me , you re already the voice inside my head .",0.25,0.9155226947928564,5.427618503570557
6438,873219665849229312,"If you 're wondering how liberals justify vastly different standards for Obama and Trump , it 's quite simple . Obama is Good Trump is Bad",3.4285714285714284,"If you re wondering how liberals justify vastly different standards for Obama and Trump , it s quite simple . Obama is Good Trump is Bad",0.6071428571428571,0.6490010628302054,2.199465036392212
6440,9963922224,Is it Friday yet ? ,1.8571428571428568,Is it Friday yet ?,0.2142857142857142,0.592841291148353,1.5192487239837646
6441,276354538229866496,I seem to remember #Michigan Decembers having more #snow,3.571428571428572,I seem to remember Michigan Decembers having more snow,0.642857142857143,0.49110138796640945,0.2869584262371063
6442,839264488952049664,Pray that I make it through tomorrow . And then the rest of the week hahahaha,2.2857142857142856,Pray that I make it through tomorrow . And then the rest of the week hahahaha,0.3214285714285714,0.7140373780655578,2.9871954917907715
6443,836181526144499712,Here we go with another week . ,1.7142857142857142,Here we go with another week .,0.1785714285714285,0.4058196892435182,-0.7459874153137207
6444,490225045038313472,<USER> <USER> gorgeous baby ! peacexo,1.5,gorgeous baby ! peacexo,0.125,0.9789280733191825,6.195594787597656
6447,346018497026998273,No new friends,1.1666666666666667,No new friends,0.0416666666666666,0.048436349887467256,-5.074672698974609
6448,492974413684305920,Bonsai-like Pine Tree - Fine Art Print of Original Painting <URL> #Etsy #TreePainting,3.0,Bonsailike Pine Tree  Fine Art Print of Original Painting  Etsy TreePainting,0.5,0.9899735629007733,6.329379558563232
6449,494061577914433536,Silver And Ice Blue Stretchy Bracelet With Glass Beads <URL> #Etsy #Bracelet,3.0,Silver And Ice Blue Stretchy Bracelet With Glass Beads  Etsy Bracelet,0.5,0.8468992242721334,4.596439838409424
6451,923322816702824448,<USER> the only things that are remotely working now are the things that had the inertia of bureaucracy behind… <URL>,3.0,the only things that are remotely working now are the things that had the inertia of bureaucracy behind,0.5,0.666442528924103,2.4107189178466797
6454,865976117219303424,<USER> Which means the delegates do n't really represent the public in my opinion,2.333333333333333,Which means the delegates do nt really represent the public in my opinion,0.3333333333333332,0.8284214426279358,4.372633934020996
6455,79912145634070528,Nat'l PTA convention almost over . Learned more than my brain can handle #ptacon2011,3.0,Natl PTA convention almost over . Learned more than my brain can handle ptacon2011,0.5,0.9696387711892349,6.083081245422363
6458,804319979919310849,Check out my broadcast from my PlayStation 4 ! #PS4live ( Overwatch : Origins Edition ) live at <URL>,3.6666666666666665,Check out my broadcast from my PlayStation 4 ! PS4live  Overwatch  Origins Edition  live at,0.6666666666666666,0.8735735184459129,4.919523239135742
6459,768190884844371968,I liked a <USER> video from <USER> <URL> Destiny - The Return of The Efrideet 's Spear ! ,3.0,I liked a  video from   Destiny  The Return of The Efrideet s Spear !,0.5,0.9606238278288293,5.973890781402588
6460,417787538678362112,"enjoy it while it lasts , mic",1.3333333333333333,"enjoy it while it lasts , mic",0.0833333333333333,0.7010665741455461,2.8300909996032715
6465,874628680282243072,<USER> Courts wont accept BANS as that is an absolute term and Courts hate Absolutes,2.142857142857143,Courts wont accept BANS as that is an absolute term and Courts hate Absolutes,0.2857142857142857,0.6885180559683229,2.6781013011932373
6466,920855401695981568,<USER> Joe made right move sadly he cant throw the pitches too,2.571428571428572,Joe made right move sadly he cant throw the pitches too,0.392857142857143,0.7585073363314512,3.525822877883911
6470,269205703388954625,"I have completed the quest 'Build Dino`s Lair' in the #Android game The Tribez . <URL> #androidgames , #gameinsight",3.4285714285714284,"I have completed the quest Build Dinos Lair in the Android game The Tribez .  androidgames , gameinsight",0.6071428571428571,0.9641360846267479,6.01643180847168
6471,7085203553,smiling like the cat that ate the canary . ; ) ,1.5714285714285714,smiling like the cat that ate the canary .,0.1428571428571428,0.7745373054898091,3.719980478286743
6473,460604333726261248,<USER> actually we are so intelligent that we know it 's easier to text than walk . #realtalk #firstworldproblems,2.142857142857143,actually we are so intelligent that we know it s easier to text than walk . realtalk firstworldproblems,0.2857142857142857,0.9722598442497272,6.114828109741211
6474,550841233380085760,<USER> <USER> it was an accident ! Our toothbrushes are the same color and I was rushing,2.2857142857142856,it was an accident ! Our toothbrushes are the same color and I was rushing,0.3214285714285714,0.39164729115299857,-0.9176458120346069
6477,545477863634259968,The Pirate Bay Search - revived by IsoHunt #longliveTPB <URL>,2.571428571428572,The Pirate Bay Search  revived by IsoHunt longliveTPB,0.392857142857143,0.9967268278350889,6.4111762046813965
6479,278296288137723904,I unlocked the WWE Divas Holiday Series : Eve Torres sticker on #GetGlue ! <URL>,3.8571428571428568,I unlocked the WWE Divas Holiday Series  Eve Torres sticker on GetGlue !,0.7142857142857142,0.9817368551776626,6.229615211486816
6480,560844547266060288, ♫  Unbreak My Heart – Chad Brock <URL> #NowPlaying,3.8571428571428568,Unbreak My Heart  Chad Brock  NowPlaying,0.7142857142857142,0.898527568568335,5.221770763397217
6483,439945974996553728,“<USER> : Do right by people and life will do right by you . ”,2.4,Do right by people and life will do right by you .,0.35,0.16601343243843453,-3.650559902191162
6485,526418647812558848,'<USER> : The Atlanta World Kite Festival is sure to make for an exciting day ! <URL>' #LoveMarriottRewards #MRpoints,3.6,The Atlanta World Kite Festival is sure to make for an exciting day !  LoveMarriottRewards MRpoints,0.65,0.9868144411527604,6.291115760803223
6486,501754040678486017,'<USER> : Allow our Concierge to guide you to what #Buckhead has to offer . <URL>' #LoveMarriottRewards #MRpoints,3.4,Allow our Concierge to guide you to what Buckhead has to offer .  LoveMarriottRewards MRpoints,0.6,0.9812709295014493,6.223971843719482
6487,732388783577026560,These next few weeks are gonna be like : <URL>,1.6,These next few weeks are gonna be like,0.15,0.7176209508214366,3.0306003093719482
6488,645826167522459648,anxiety on fleek  😌😌 ,1.8,anxiety on fleek,0.2,0.6102559276395182,1.730177640914917
6489,605729763743776769,"<USER> <USER> <USER> <USER> <USER> Good god , that 's sexy",2.0,"Good god , that s sexy",0.25,0.6487379831232941,2.1962785720825195
6491,757769174341021697,i'm wearing my TMNT boxers & my grandma just called me 'turtle ass'  😹 ,3.7142857142857135,im wearing my TMNT boxers  my grandma just called me turtle ass,0.6785714285714284,0.9381821150915551,5.702073097229004
6493,578853227178815488,Where will the eclipse reach totality in US 2017 ? #SolarEclipse #SloohEclipse,3.2857142857142856,Where will the eclipse reach totality in US 2017 ? SolarEclipse SloohEclipse,0.5714285714285714,0.9919732442524909,6.353600025177002
6494,682941980364570624,Hubby bought me a new #Canon for Christmas ! So here are some from #ShootMePhotography <URL>,3.8571428571428568,Hubby bought me a new Canon for Christmas ! So here are some from ShootMePhotography,0.7142857142857142,0.9111608273469988,5.374786853790283
6496,267833896752787456,we are all sinister in our own ways . ,2.4285714285714284,we are all sinister in our own ways .,0.3571428571428571,0.36497722908823405,-1.2406779527664185
6497,574587424745000960,Exactly 1 year ago today ! via <USER> <URL> <URL>,2.833333333333333,Exactly 1 year ago today ! via,0.4583333333333332,0.5153316318024214,0.5804390907287598
6498,579514748263219200,Exactly 3 years ago today ! via <USER> <URL> <URL>,2.833333333333333,Exactly 3 years ago today ! via,0.4583333333333332,0.5502224868919774,1.0030428171157837
6499,654864152503029762,<USER> Halloween is cool,2.0,Halloween is cool,0.25,0.45637027776847156,-0.13371044397354126
6501,564607810164781057,Binging John Malkovich #lessinterestingfilms,2.0,Binging John Malkovich lessinterestingfilms,0.25,0.9882319024093771,6.308284282684326
6503,322918299572781056,Seen with the naked eye <URL>,1.5,Seen with the naked eye,0.125,0.6877451941252658,2.6687402725219727
6504,799624572089798656,6 months for raping an 8 year old - urgent inquiry into Queensland 's child sex sentencing <URL> via <USER>,3.6666666666666665,6 months for raping an 8 year old  urgent inquiry into Queensland s child sex sentencing  via,0.6666666666666666,0.8572167517346825,4.721407413482666
6505,118486665403703297,<USER> We may try Dragon Con next year for the first time but I will keep a look out for future dates . You guys are so much fun : ) ,3.1666666666666665,We may try Dragon Con next year for the first time but I will keep a look out for future dates . You guys are so much fun,0.5416666666666666,0.807098305829677,4.1143646240234375
6506,89138898097278976,<USER> I 'd like <USER> to teach me how to Glam Slam my boyfriend . #bethphoenixrules,3.0,I d like  to teach me how to Glam Slam my boyfriend . bethphoenixrules,0.5,0.9951276024173334,6.391806125640869
6507,919404575043530754,I do n't wanna get fat pero estoy tragando tacos,2.0,I do nt wanna get fat pero estoy tragando tacos,0.25,0.9780555108614224,6.185026168823242
6508,918553158938513409,Most of the white people here in Florida are ignorant as hell . I ca n't,2.333333333333333,Most of the white people here in Florida are ignorant as hell . I ca nt,0.3333333333333332,0.9355063986141989,5.66966438293457
6510,291278091798577152,"<USER> <USER> & I are going to <USER> . If she opts out , I 'll take <USER>",2.0,"I are going to  . If she opts out , I ll take",0.25,0.630477170881972,1.9751006364822388
6511,870126548837388289,let me talk about me while i wait for my bf to come over because im a narcissist <URL>,2.5,let me talk about me while i wait for my bf to come over because im a narcissist,0.375,0.5740659922403986,1.2918392419815063
6513,870476457658789889,<USER> Keep rocking them looks homie  👌 ,1.6666666666666667,Keep rocking them looks homie,0.1666666666666666,0.9621154592564629,5.991957664489746
